"id","country_id:id","state_id:id","name"
"res_custom_city_mx_oax_247","base.mx","base.state_mx_oax","Capulálpam de Méndez"
"res_custom_city_mx_oax_248","base.mx","base.state_mx_oax","San Mateo del Mar"
"res_custom_city_mx_oax_249","base.mx","base.state_mx_oax","San Mateo Yoloxochitlán"
"res_custom_city_mx_oax_250","base.mx","base.state_mx_oax","San Mateo Etlatongo"
"res_custom_city_mx_oax_251","base.mx","base.state_mx_oax","San Mateo Nejápam"
"res_custom_city_mx_oax_252","base.mx","base.state_mx_oax","San Mateo Peñasco"
"res_custom_city_mx_oax_253","base.mx","base.state_mx_oax","San Mateo Piñas"
"res_custom_city_mx_oax_254","base.mx","base.state_mx_oax","San Mateo Río Hondo"
"res_custom_city_mx_oax_255","base.mx","base.state_mx_oax","San Mateo Sindihui"
"res_custom_city_mx_oax_256","base.mx","base.state_mx_oax","San Mateo Tlapiltepec"
"res_custom_city_mx_oax_257","base.mx","base.state_mx_oax","San Melchor Betaza"
"res_custom_city_mx_oax_258","base.mx","base.state_mx_oax","San Miguel Achiutla"
"res_custom_city_mx_oax_259","base.mx","base.state_mx_oax","San Miguel Ahuehuetitlán"
"res_custom_city_mx_oax_260","base.mx","base.state_mx_oax","San Miguel Aloápam"
"res_custom_city_mx_oax_261","base.mx","base.state_mx_oax","San Miguel Amatitlán"
"res_custom_city_mx_oax_262","base.mx","base.state_mx_oax","San Miguel Amatlán"
"res_custom_city_mx_oax_263","base.mx","base.state_mx_oax","San Miguel Coatlán"
"res_custom_city_mx_oax_264","base.mx","base.state_mx_oax","San Miguel Chicahua"
"res_custom_city_mx_oax_265","base.mx","base.state_mx_oax","San Miguel Chimalapa"
"res_custom_city_mx_oax_266","base.mx","base.state_mx_oax","San Miguel del Puerto"
"res_custom_city_mx_oax_267","base.mx","base.state_mx_oax","San Miguel del Río"
"res_custom_city_mx_oax_268","base.mx","base.state_mx_oax","San Miguel Ejutla"
"res_custom_city_mx_oax_269","base.mx","base.state_mx_oax","San Miguel el Grande"
"res_custom_city_mx_oax_270","base.mx","base.state_mx_oax","San Miguel Huautla"
"res_custom_city_mx_oax_271","base.mx","base.state_mx_oax","San Miguel Mixtepec"
"res_custom_city_mx_oax_272","base.mx","base.state_mx_oax","San Miguel Panixtlahuaca"
"res_custom_city_mx_oax_273","base.mx","base.state_mx_oax","San Miguel Peras"
"res_custom_city_mx_oax_274","base.mx","base.state_mx_oax","San Miguel Piedras"
"res_custom_city_mx_oax_275","base.mx","base.state_mx_oax","San Miguel Quetzaltepec"
"res_custom_city_mx_oax_276","base.mx","base.state_mx_oax","San Miguel Santa Flor"
"res_custom_city_mx_oax_277","base.mx","base.state_mx_oax","Villa Sola de Vega"
"res_custom_city_mx_oax_278","base.mx","base.state_mx_oax","San Miguel Soyaltepec"
"res_custom_city_mx_oax_279","base.mx","base.state_mx_oax","San Miguel Suchixtepec"
"res_custom_city_mx_oax_280","base.mx","base.state_mx_oax","Villa Talea de Castro"
"res_custom_city_mx_oax_281","base.mx","base.state_mx_oax","San Miguel Tecomatlán"
"res_custom_city_mx_oax_282","base.mx","base.state_mx_oax","San Miguel Tenango"
"res_custom_city_mx_oax_283","base.mx","base.state_mx_oax","San Miguel Tequixtepec"
"res_custom_city_mx_oax_284","base.mx","base.state_mx_oax","San Miguel Tilquiápam"
"res_custom_city_mx_oax_285","base.mx","base.state_mx_oax","San Miguel Tlacamama"
"res_custom_city_mx_oax_286","base.mx","base.state_mx_oax","San Miguel Tlacotepec"
"res_custom_city_mx_oax_287","base.mx","base.state_mx_oax","San Miguel Tulancingo"
"res_custom_city_mx_oax_288","base.mx","base.state_mx_oax","San Miguel Yotao"
"res_custom_city_mx_oax_289","base.mx","base.state_mx_oax","San Nicolás"
"res_custom_city_mx_oax_290","base.mx","base.state_mx_oax","San Nicolás Hidalgo"
"res_custom_city_mx_oax_291","base.mx","base.state_mx_oax","San Pablo Coatlán"
"res_custom_city_mx_oax_292","base.mx","base.state_mx_oax","San Pablo Cuatro Venados"
"res_custom_city_mx_oax_293","base.mx","base.state_mx_oax","San Pablo Etla"
"res_custom_city_mx_oax_294","base.mx","base.state_mx_oax","San Pablo Huitzo"
"res_custom_city_mx_oax_295","base.mx","base.state_mx_oax","San Pablo Huixtepec"
"res_custom_city_mx_oax_296","base.mx","base.state_mx_oax","San Pablo Macuiltianguis"
"res_custom_city_mx_oax_297","base.mx","base.state_mx_oax","San Pablo Tijaltepec"
"res_custom_city_mx_oax_298","base.mx","base.state_mx_oax","San Pablo Villa de Mitla"
"res_custom_city_mx_oax_299","base.mx","base.state_mx_oax","San Pablo Yaganiza"
"res_custom_city_mx_oax_300","base.mx","base.state_mx_oax","San Pedro Amuzgos"
"res_custom_city_mx_oax_301","base.mx","base.state_mx_oax","San Pedro Apóstol"
"res_custom_city_mx_oax_302","base.mx","base.state_mx_oax","San Pedro Atoyac"
"res_custom_city_mx_oax_303","base.mx","base.state_mx_oax","San Pedro Cajonos"
"res_custom_city_mx_oax_304","base.mx","base.state_mx_oax","San Pedro Coxcaltepec Cántaros"
"res_custom_city_mx_oax_305","base.mx","base.state_mx_oax","San Pedro Comitancillo"
"res_custom_city_mx_oax_306","base.mx","base.state_mx_oax","San Pedro el Alto"
"res_custom_city_mx_oax_307","base.mx","base.state_mx_oax","San Pedro Huamelula"
"res_custom_city_mx_oax_308","base.mx","base.state_mx_oax","San Pedro Huilotepec"
"res_custom_city_mx_oax_309","base.mx","base.state_mx_oax","San Pedro Ixcatlán"
"res_custom_city_mx_oax_310","base.mx","base.state_mx_oax","San Pedro Ixtlahuaca"
"res_custom_city_mx_oax_311","base.mx","base.state_mx_oax","San Pedro Jaltepetongo"
"res_custom_city_mx_oax_312","base.mx","base.state_mx_oax","San Pedro Jicayán"
"res_custom_city_mx_oax_313","base.mx","base.state_mx_oax","San Pedro Jocotipac"
"res_custom_city_mx_oax_314","base.mx","base.state_mx_oax","San Pedro Juchatengo"
"res_custom_city_mx_oax_315","base.mx","base.state_mx_oax","San Pedro Mártir"
"res_custom_city_mx_oax_316","base.mx","base.state_mx_oax","San Pedro Mártir Quiechapa"
"res_custom_city_mx_oax_317","base.mx","base.state_mx_oax","San Pedro Mártir Yucuxaco"
"res_custom_city_mx_oax_318","base.mx","base.state_mx_oax","San Pedro Mixtepec -Dto. 22 - "
"res_custom_city_mx_oax_319","base.mx","base.state_mx_oax","San Pedro Mixtepec -Dto. 26 - "
"res_custom_city_mx_oax_320","base.mx","base.state_mx_oax","San Pedro Molinos"
"res_custom_city_mx_oax_321","base.mx","base.state_mx_oax","San Pedro Nopala"
"res_custom_city_mx_oax_322","base.mx","base.state_mx_oax","San Pedro Ocopetatillo"
"res_custom_city_mx_oax_323","base.mx","base.state_mx_oax","San Pedro Ocotepec"
"res_custom_city_mx_oax_324","base.mx","base.state_mx_oax","San Pedro Pochutla"
"res_custom_city_mx_oax_325","base.mx","base.state_mx_oax","San Pedro Quiatoni"
"res_custom_city_mx_oax_326","base.mx","base.state_mx_oax","San Pedro Sochiápam"
"res_custom_city_mx_oax_327","base.mx","base.state_mx_oax","San Pedro Tapanatepec"
"res_custom_city_mx_oax_328","base.mx","base.state_mx_oax","San Pedro Taviche"
"res_custom_city_mx_oax_329","base.mx","base.state_mx_oax","San Pedro Teozacoalco"
"res_custom_city_mx_oax_330","base.mx","base.state_mx_oax","San Pedro Teutila"
"res_custom_city_mx_oax_331","base.mx","base.state_mx_oax","San Pedro Tidaá"
"res_custom_city_mx_oax_332","base.mx","base.state_mx_oax","San Pedro Topiltepec"
"res_custom_city_mx_oax_333","base.mx","base.state_mx_oax","San Pedro Totolápam"
"res_custom_city_mx_oax_334","base.mx","base.state_mx_oax","Villa de Tututepec de Melchor Ocampo"
"res_custom_city_mx_oax_335","base.mx","base.state_mx_oax","San Pedro Yaneri"
"res_custom_city_mx_oax_336","base.mx","base.state_mx_oax","San Pedro Yólox"
"res_custom_city_mx_oax_337","base.mx","base.state_mx_oax","San Pedro y San Pablo Ayutla"
"res_custom_city_mx_oax_338","base.mx","base.state_mx_oax","Villa de Etla"
"res_custom_city_mx_oax_339","base.mx","base.state_mx_oax","San Pedro y San Pablo Teposcolula"
"res_custom_city_mx_oax_340","base.mx","base.state_mx_oax","San Pedro y San Pablo Tequixtepec"
"res_custom_city_mx_oax_341","base.mx","base.state_mx_oax","San Pedro Yucunama"
"res_custom_city_mx_oax_342","base.mx","base.state_mx_oax","San Raymundo Jalpan"
"res_custom_city_mx_oax_343","base.mx","base.state_mx_oax","San Sebastián Abasolo"
"res_custom_city_mx_oax_344","base.mx","base.state_mx_oax","San Sebastián Coatlán"
"res_custom_city_mx_oax_345","base.mx","base.state_mx_oax","San Sebastián Ixcapa"
"res_custom_city_mx_oax_346","base.mx","base.state_mx_oax","San Sebastián Nicananduta"
"res_custom_city_mx_oax_347","base.mx","base.state_mx_oax","San Sebastián Río Hondo"
"res_custom_city_mx_oax_348","base.mx","base.state_mx_oax","San Sebastián Tecomaxtlahuaca"
"res_custom_city_mx_oax_349","base.mx","base.state_mx_oax","San Sebastián Teitipac"
"res_custom_city_mx_oax_350","base.mx","base.state_mx_oax","San Sebastián Tutla"
"res_custom_city_mx_oax_351","base.mx","base.state_mx_oax","San Simón Almolongas"
"res_custom_city_mx_oax_352","base.mx","base.state_mx_oax","San Simón Zahuatlán"
"res_custom_city_mx_oax_353","base.mx","base.state_mx_oax","Santa Ana"
"res_custom_city_mx_oax_354","base.mx","base.state_mx_oax","Santa Ana Ateixtlahuaca"
"res_custom_city_mx_oax_355","base.mx","base.state_mx_oax","Santa Ana Cuauhtémoc"
"res_custom_city_mx_oax_356","base.mx","base.state_mx_oax","Santa Ana del Valle"
"res_custom_city_mx_oax_357","base.mx","base.state_mx_oax","Santa Ana Tavela"
"res_custom_city_mx_oax_358","base.mx","base.state_mx_oax","Santa Ana Tlapacoyan"
"res_custom_city_mx_oax_359","base.mx","base.state_mx_oax","Santa Ana Yareni"
"res_custom_city_mx_oax_360","base.mx","base.state_mx_oax","Santa Ana Zegache"
"res_custom_city_mx_oax_361","base.mx","base.state_mx_oax","Santa Catalina Quierí"
"res_custom_city_mx_oax_362","base.mx","base.state_mx_oax","Santa Catarina Cuixtla"
"res_custom_city_mx_oax_363","base.mx","base.state_mx_oax","Santa Catarina Ixtepeji"
"res_custom_city_mx_oax_364","base.mx","base.state_mx_oax","Santa Catarina Juquila"
"res_custom_city_mx_oax_365","base.mx","base.state_mx_oax","Santa Catarina Lachatao"
"res_custom_city_mx_oax_366","base.mx","base.state_mx_oax","Santa Catarina Loxicha"
"res_custom_city_mx_oax_367","base.mx","base.state_mx_oax","Santa Catarina Mechoacán"
"res_custom_city_mx_oax_368","base.mx","base.state_mx_oax","Santa Catarina Minas"
"res_custom_city_mx_oax_369","base.mx","base.state_mx_oax","Santa Catarina Quiané"
"res_custom_city_mx_oax_370","base.mx","base.state_mx_oax","Santa Catarina Tayata"
"res_custom_city_mx_oax_371","base.mx","base.state_mx_oax","Santa Catarina Ticuá"
"res_custom_city_mx_oax_372","base.mx","base.state_mx_oax","Santa Catarina Yosonotú"
"res_custom_city_mx_oax_373","base.mx","base.state_mx_oax","Santa Catarina Zapoquila"
"res_custom_city_mx_oax_374","base.mx","base.state_mx_oax","Santa Cruz Acatepec"
"res_custom_city_mx_oax_375","base.mx","base.state_mx_oax","Santa Cruz Amilpas"
"res_custom_city_mx_oax_376","base.mx","base.state_mx_oax","Santa Cruz de Bravo"
"res_custom_city_mx_oax_377","base.mx","base.state_mx_oax","Santa Cruz Itundujia"
"res_custom_city_mx_oax_378","base.mx","base.state_mx_oax","Santa Cruz Mixtepec"
"res_custom_city_mx_oax_379","base.mx","base.state_mx_oax","Santa Cruz Nundaco"
"res_custom_city_mx_oax_380","base.mx","base.state_mx_oax","Santa Cruz Papalutla"
"res_custom_city_mx_oax_381","base.mx","base.state_mx_oax","Santa Cruz Tacache de Mina"
"res_custom_city_mx_oax_382","base.mx","base.state_mx_oax","Santa Cruz Tacahua"
"res_custom_city_mx_oax_383","base.mx","base.state_mx_oax","Santa Cruz Tayata"
"res_custom_city_mx_oax_384","base.mx","base.state_mx_oax","Santa Cruz Xitla"
"res_custom_city_mx_oax_385","base.mx","base.state_mx_oax","Santa Cruz Xoxocotlán"
"res_custom_city_mx_oax_386","base.mx","base.state_mx_oax","Santa Cruz Zenzontepec"
"res_custom_city_mx_oax_387","base.mx","base.state_mx_oax","Santa Gertrudis"
"res_custom_city_mx_oax_388","base.mx","base.state_mx_oax","Santa Inés del Monte"
"res_custom_city_mx_oax_389","base.mx","base.state_mx_oax","Santa Inés Yatzeche"
"res_custom_city_mx_oax_390","base.mx","base.state_mx_oax","Santa Lucía del Camino"
"res_custom_city_mx_oax_391","base.mx","base.state_mx_oax","Santa Lucía Miahuatlán"
"res_custom_city_mx_oax_392","base.mx","base.state_mx_oax","Santa Lucía Monteverde"
"res_custom_city_mx_oax_393","base.mx","base.state_mx_oax","Santa Lucía Ocotlán"
"res_custom_city_mx_oax_394","base.mx","base.state_mx_oax","Santa María Alotepec"
"res_custom_city_mx_oax_395","base.mx","base.state_mx_oax","Santa María Apazco"
"res_custom_city_mx_oax_396","base.mx","base.state_mx_oax","Santa María la Asunción"
"res_custom_city_mx_oax_397","base.mx","base.state_mx_oax","Heroica Ciudad de Tlaxiaco"
"res_custom_city_mx_oax_398","base.mx","base.state_mx_oax","Ayoquezco de Aldama"
"res_custom_city_mx_oax_399","base.mx","base.state_mx_oax","Santa María Atzompa"
"res_custom_city_mx_oax_400","base.mx","base.state_mx_oax","Santa María Camotlán"
"res_custom_city_mx_oax_401","base.mx","base.state_mx_oax","Santa María Colotepec"
"res_custom_city_mx_oax_402","base.mx","base.state_mx_oax","Santa María Cortijo"
"res_custom_city_mx_oax_403","base.mx","base.state_mx_oax","Santa María Coyotepec"
"res_custom_city_mx_oax_404","base.mx","base.state_mx_oax","Santa María Chachoápam"
"res_custom_city_mx_oax_405","base.mx","base.state_mx_oax","Villa de Chilapa de Díaz"
"res_custom_city_mx_oax_406","base.mx","base.state_mx_oax","Santa María Chilchotla"
"res_custom_city_mx_oax_407","base.mx","base.state_mx_oax","Santa María Chimalapa"
"res_custom_city_mx_oax_408","base.mx","base.state_mx_oax","Santa María del Rosario"
"res_custom_city_mx_oax_409","base.mx","base.state_mx_oax","Santa María del Tule"
"res_custom_city_mx_oax_410","base.mx","base.state_mx_oax","Santa María Ecatepec"
"res_custom_city_mx_oax_411","base.mx","base.state_mx_oax","Santa María Guelacé"
"res_custom_city_mx_oax_412","base.mx","base.state_mx_oax","Santa María Guienagati"
"res_custom_city_mx_oax_413","base.mx","base.state_mx_oax","Santa María Huatulco"
"res_custom_city_mx_oax_414","base.mx","base.state_mx_oax","Santa María Huazolotitlán"
"res_custom_city_mx_oax_415","base.mx","base.state_mx_oax","Santa María Ipalapa"
"res_custom_city_mx_oax_416","base.mx","base.state_mx_oax","Santa María Ixcatlán"
"res_custom_city_mx_oax_417","base.mx","base.state_mx_oax","Santa María Jacatepec"
"res_custom_city_mx_oax_418","base.mx","base.state_mx_oax","Santa María Jalapa del Marqués"
"res_custom_city_mx_oax_419","base.mx","base.state_mx_oax","Santa María Jaltianguis"
"res_custom_city_mx_oax_420","base.mx","base.state_mx_oax","Santa María Lachixío"
"res_custom_city_mx_oax_421","base.mx","base.state_mx_oax","Santa María Mixtequilla"
"res_custom_city_mx_oax_422","base.mx","base.state_mx_oax","Santa María Nativitas"
"res_custom_city_mx_oax_423","base.mx","base.state_mx_oax","Santa María Nduayaco"
"res_custom_city_mx_oax_424","base.mx","base.state_mx_oax","Santa María Ozolotepec"
"res_custom_city_mx_oax_425","base.mx","base.state_mx_oax","Santa María Pápalo"
"res_custom_city_mx_oax_426","base.mx","base.state_mx_oax","Santa María Peñoles"
"res_custom_city_mx_oax_427","base.mx","base.state_mx_oax","Santa María Petapa"
"res_custom_city_mx_oax_428","base.mx","base.state_mx_oax","Santa María Quiegolani"
"res_custom_city_mx_oax_429","base.mx","base.state_mx_oax","Santa María Sola"
"res_custom_city_mx_oax_430","base.mx","base.state_mx_oax","Santa María Tataltepec"
"res_custom_city_mx_oax_431","base.mx","base.state_mx_oax","Santa María Tecomavaca"
"res_custom_city_mx_oax_432","base.mx","base.state_mx_oax","Santa María Temaxcalapa"
"res_custom_city_mx_oax_433","base.mx","base.state_mx_oax","Santa María Temaxcaltepec"
"res_custom_city_mx_oax_434","base.mx","base.state_mx_oax","Santa María Teopoxco"
"res_custom_city_mx_oax_435","base.mx","base.state_mx_oax","Santa María Tepantlali"
"res_custom_city_mx_oax_436","base.mx","base.state_mx_oax","Santa María Texcatitlán"
"res_custom_city_mx_oax_437","base.mx","base.state_mx_oax","Santa María Tlahuitoltepec"
"res_custom_city_mx_oax_438","base.mx","base.state_mx_oax","Santa María Tlalixtac"
"res_custom_city_mx_oax_439","base.mx","base.state_mx_oax","Santa María Tonameca"
"res_custom_city_mx_oax_440","base.mx","base.state_mx_oax","Santa María Totolapilla"
"res_custom_city_mx_oax_441","base.mx","base.state_mx_oax","Santa María Xadani"
"res_custom_city_mx_oax_442","base.mx","base.state_mx_oax","Santa María Yalina"
"res_custom_city_mx_oax_443","base.mx","base.state_mx_oax","Santa María Yavesía"
"res_custom_city_mx_oax_444","base.mx","base.state_mx_oax","Santa María Yolotepec"
"res_custom_city_mx_oax_445","base.mx","base.state_mx_oax","Santa María Yosoyúa"
"res_custom_city_mx_oax_446","base.mx","base.state_mx_oax","Santa María Yucuhiti"
"res_custom_city_mx_oax_447","base.mx","base.state_mx_oax","Santa María Zacatepec"
"res_custom_city_mx_oax_448","base.mx","base.state_mx_oax","Santa María Zaniza"
"res_custom_city_mx_oax_449","base.mx","base.state_mx_oax","Santa María Zoquitlán"
"res_custom_city_mx_oax_450","base.mx","base.state_mx_oax","Santiago Amoltepec"
"res_custom_city_mx_oax_451","base.mx","base.state_mx_oax","Santiago Apoala"
"res_custom_city_mx_oax_452","base.mx","base.state_mx_oax","Santiago Apóstol"
"res_custom_city_mx_oax_453","base.mx","base.state_mx_oax","Santiago Astata"
"res_custom_city_mx_oax_454","base.mx","base.state_mx_oax","Santiago Atitlán"
"res_custom_city_mx_oax_455","base.mx","base.state_mx_oax","Santiago Ayuquililla"
"res_custom_city_mx_oax_456","base.mx","base.state_mx_oax","Santiago Cacaloxtepec"
"res_custom_city_mx_oax_457","base.mx","base.state_mx_oax","Santiago Camotlán"
"res_custom_city_mx_oax_458","base.mx","base.state_mx_oax","Santiago Comaltepec"
"res_custom_city_mx_oax_459","base.mx","base.state_mx_oax","Santiago Chazumba"
"res_custom_city_mx_oax_460","base.mx","base.state_mx_oax","Santiago Choápam"
"res_custom_city_mx_oax_461","base.mx","base.state_mx_oax","Santiago del Río"
"res_custom_city_mx_oax_462","base.mx","base.state_mx_oax","Santiago Huajolotitlán"
"res_custom_city_mx_oax_463","base.mx","base.state_mx_oax","Santiago Huauclilla"
"res_custom_city_mx_oax_464","base.mx","base.state_mx_oax","Santiago Ihuitlán Plumas"
"res_custom_city_mx_oax_465","base.mx","base.state_mx_oax","Santiago Ixcuintepec"
"res_custom_city_mx_oax_466","base.mx","base.state_mx_oax","Santiago Ixtayutla"
"res_custom_city_mx_oax_467","base.mx","base.state_mx_oax","Santiago Jamiltepec"
"res_custom_city_mx_oax_468","base.mx","base.state_mx_oax","Santiago Jocotepec"
"res_custom_city_mx_oax_469","base.mx","base.state_mx_oax","Santiago Juxtlahuaca"
"res_custom_city_mx_oax_470","base.mx","base.state_mx_oax","Santiago Lachiguiri"
"res_custom_city_mx_oax_471","base.mx","base.state_mx_oax","Santiago Lalopa"
"res_custom_city_mx_oax_472","base.mx","base.state_mx_oax","Santiago Laollaga"
"res_custom_city_mx_oax_473","base.mx","base.state_mx_oax","Santiago Laxopa"
"res_custom_city_mx_oax_474","base.mx","base.state_mx_oax","Santiago Llano Grande"
"res_custom_city_mx_oax_475","base.mx","base.state_mx_oax","Santiago Matatlán"
"res_custom_city_mx_oax_476","base.mx","base.state_mx_oax","Santiago Miltepec"
"res_custom_city_mx_oax_477","base.mx","base.state_mx_oax","Santiago Minas"
"res_custom_city_mx_oax_478","base.mx","base.state_mx_oax","Santiago Nacaltepec"
"res_custom_city_mx_oax_479","base.mx","base.state_mx_oax","Santiago Nejapilla"
"res_custom_city_mx_oax_480","base.mx","base.state_mx_oax","Santiago Nundiche"
"res_custom_city_mx_oax_481","base.mx","base.state_mx_oax","Santiago Nuyoó"
"res_custom_city_mx_oax_482","base.mx","base.state_mx_oax","Santiago Pinotepa Nacional"
"res_custom_city_mx_oax_483","base.mx","base.state_mx_oax","Santiago Suchilquitongo"
"res_custom_city_mx_oax_484","base.mx","base.state_mx_oax","Santiago Tamazola"
"res_custom_city_mx_oax_485","base.mx","base.state_mx_oax","Santiago Tapextla"
"res_custom_city_mx_oax_486","base.mx","base.state_mx_oax","Villa Tejúpam de la Unión"
"res_custom_city_mx_oax_487","base.mx","base.state_mx_oax","Santiago Tenango"
"res_custom_city_mx_oax_488","base.mx","base.state_mx_oax","Santiago Tepetlapa"
"res_custom_city_mx_oax_489","base.mx","base.state_mx_oax","Santiago Tetepec"
"res_custom_city_mx_oax_490","base.mx","base.state_mx_oax","Santiago Texcalcingo"
"res_custom_city_mx_oax_491","base.mx","base.state_mx_oax","Santiago Textitlán"
"res_custom_city_mx_oax_492","base.mx","base.state_mx_oax","Santiago Tilantongo"
"res_custom_city_mx_oax_493","base.mx","base.state_mx_oax","Santiago Tillo"
"res_custom_city_mx_oax_494","base.mx","base.state_mx_oax","Santiago Tlazoyaltepec"
"res_custom_city_mx_oax_495","base.mx","base.state_mx_oax","Santiago Xanica"
"res_custom_city_mx_oax_496","base.mx","base.state_mx_oax","Santiago Xiacuí"
"res_custom_city_mx_oax_497","base.mx","base.state_mx_oax","Santiago Yaitepec"
"res_custom_city_mx_oax_498","base.mx","base.state_mx_oax","Santiago Yaveo"
"res_custom_city_mx_oax_499","base.mx","base.state_mx_oax","Santiago Yolomécatl"
"res_custom_city_mx_oax_500","base.mx","base.state_mx_oax","Santiago Yosondúa"
"res_custom_city_mx_oax_501","base.mx","base.state_mx_oax","Santiago Yucuyachi"
"res_custom_city_mx_oax_502","base.mx","base.state_mx_oax","Santiago Zacatepec"
"res_custom_city_mx_oax_503","base.mx","base.state_mx_oax","Santiago Zoochila"
"res_custom_city_mx_oax_504","base.mx","base.state_mx_oax","Nuevo Zoquiápam"
"res_custom_city_mx_oax_505","base.mx","base.state_mx_oax","Santo Domingo Ingenio"
"res_custom_city_mx_oax_506","base.mx","base.state_mx_oax","Santo Domingo Albarradas"
"res_custom_city_mx_oax_507","base.mx","base.state_mx_oax","Santo Domingo Armenta"
"res_custom_city_mx_oax_508","base.mx","base.state_mx_oax","Santo Domingo Chihuitán"
"res_custom_city_mx_oax_509","base.mx","base.state_mx_oax","Santo Domingo de Morelos"
"res_custom_city_mx_oax_510","base.mx","base.state_mx_oax","Santo Domingo Ixcatlán"
"res_custom_city_mx_oax_511","base.mx","base.state_mx_oax","Santo Domingo Nuxaá"
"res_custom_city_mx_oax_512","base.mx","base.state_mx_oax","Santo Domingo Ozolotepec"
"res_custom_city_mx_oax_513","base.mx","base.state_mx_oax","Santo Domingo Petapa"
"res_custom_city_mx_oax_514","base.mx","base.state_mx_oax","Santo Domingo Roayaga"
"res_custom_city_mx_oax_515","base.mx","base.state_mx_oax","Santo Domingo Tehuantepec"
"res_custom_city_mx_oax_516","base.mx","base.state_mx_oax","Santo Domingo Teojomulco"
"res_custom_city_mx_oax_517","base.mx","base.state_mx_oax","Santo Domingo Tepuxtepec"
"res_custom_city_mx_oax_518","base.mx","base.state_mx_oax","Santo Domingo Tlatayápam"
"res_custom_city_mx_oax_519","base.mx","base.state_mx_oax","Santo Domingo Tomaltepec"
"res_custom_city_mx_oax_520","base.mx","base.state_mx_oax","Santo Domingo Tonalá"
"res_custom_city_mx_oax_521","base.mx","base.state_mx_oax","Santo Domingo Tonaltepec"
"res_custom_city_mx_oax_522","base.mx","base.state_mx_oax","Santo Domingo Xagacía"
"res_custom_city_mx_oax_523","base.mx","base.state_mx_oax","Santo Domingo Yanhuitlán"
"res_custom_city_mx_oax_524","base.mx","base.state_mx_oax","Santo Domingo Yodohino"
"res_custom_city_mx_oax_525","base.mx","base.state_mx_oax","Santo Domingo Zanatepec"
"res_custom_city_mx_oax_526","base.mx","base.state_mx_oax","Santos Reyes Nopala"
"res_custom_city_mx_oax_527","base.mx","base.state_mx_oax","Santos Reyes Pápalo"
"res_custom_city_mx_oax_528","base.mx","base.state_mx_oax","Santos Reyes Tepejillo"
"res_custom_city_mx_oax_529","base.mx","base.state_mx_oax","Santos Reyes Yucuná"
"res_custom_city_mx_oax_530","base.mx","base.state_mx_oax","Santo Tomás Jalieza"
"res_custom_city_mx_oax_531","base.mx","base.state_mx_oax","Santo Tomás Mazaltepec"
"res_custom_city_mx_oax_532","base.mx","base.state_mx_oax","Santo Tomás Ocotepec"
"res_custom_city_mx_oax_533","base.mx","base.state_mx_oax","Santo Tomás Tamazulapan"
"res_custom_city_mx_oax_534","base.mx","base.state_mx_oax","San Vicente Coatlán"
"res_custom_city_mx_oax_535","base.mx","base.state_mx_oax","San Vicente Lachixío"
"res_custom_city_mx_oax_536","base.mx","base.state_mx_oax","San Vicente Nuñú"
"res_custom_city_mx_oax_537","base.mx","base.state_mx_oax","Silacayoápam"
"res_custom_city_mx_oax_538","base.mx","base.state_mx_oax","Sitio de Xitlapehua"
"res_custom_city_mx_oax_539","base.mx","base.state_mx_oax","Soledad Etla"
"res_custom_city_mx_oax_540","base.mx","base.state_mx_oax","Villa de Tamazulápam del Progreso"
"res_custom_city_mx_oax_541","base.mx","base.state_mx_oax","Tanetze de Zaragoza"
"res_custom_city_mx_oax_542","base.mx","base.state_mx_oax","Taniche"
"res_custom_city_mx_oax_543","base.mx","base.state_mx_oax","Tataltepec de Valdés"
"res_custom_city_mx_oax_544","base.mx","base.state_mx_oax","Teococuilco de Marcos Pérez"
"res_custom_city_mx_oax_545","base.mx","base.state_mx_oax","Teotitlán de Flores Magón"
"res_custom_city_mx_oax_546","base.mx","base.state_mx_oax","Teotitlán del Valle"
"res_custom_city_mx_oax_547","base.mx","base.state_mx_oax","Teotongo"
"res_custom_city_mx_oax_548","base.mx","base.state_mx_oax","Tepelmeme Villa de Morelos"
"res_custom_city_mx_oax_549","base.mx","base.state_mx_oax","Tezoatlán de Segura y Luna"
"res_custom_city_mx_oax_550","base.mx","base.state_mx_oax","San Jerónimo Tlacochahuaya"
"res_custom_city_mx_oax_551","base.mx","base.state_mx_oax","Tlacolula de Matamoros"
"res_custom_city_mx_oax_552","base.mx","base.state_mx_oax","Tlacotepec Plumas"
"res_custom_city_mx_oax_553","base.mx","base.state_mx_oax","Tlalixtac de Cabrera"
"res_custom_city_mx_oax_554","base.mx","base.state_mx_oax","Totontepec Villa de Morelos"
"res_custom_city_mx_oax_555","base.mx","base.state_mx_oax","Trinidad Zaachila"
"res_custom_city_mx_oax_556","base.mx","base.state_mx_oax","La Trinidad Vista Hermosa"
"res_custom_city_mx_oax_557","base.mx","base.state_mx_oax","Unión Hidalgo"
"res_custom_city_mx_oax_558","base.mx","base.state_mx_oax","Valerio Trujano"
"res_custom_city_mx_oax_559","base.mx","base.state_mx_oax","San Juan Bautista Valle Nacional"
"res_custom_city_mx_oax_560","base.mx","base.state_mx_oax","Villa Díaz Ordaz"
"res_custom_city_mx_oax_561","base.mx","base.state_mx_oax","Yaxe"
"res_custom_city_mx_oax_562","base.mx","base.state_mx_oax","Magdalena Yodocono de Porfirio Díaz"
"res_custom_city_mx_oax_563","base.mx","base.state_mx_oax","Yogana"
